pypi_name,version,system_name,total_downloads_alltime,downloads_last_month,downloads_last_year,name,collected_at
duckdb,0.1.10.dev92,Linux,7,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.1.dev240,Linux,7,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev1034,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.1.dev142,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1.dev219,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,1.1.1,iOS,6,2,6,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev3441,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev11,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev1457,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev269,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev721,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev1,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev213,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.9.1,FreeBSD,6,0,2,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1.dev111,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.1.dev226,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.9.dev224,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev111,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev1040,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev370,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,1.1.2,FreeBSD,6,0,6,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev178,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev2867,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev164,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.9.2.dev175,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev4474,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1,OpenBSD,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev325,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev562,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev899,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev3117,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev146,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev169,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.1.dev363,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.10.1,iOS,6,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.1.dev279,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev1247,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev754,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev216,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev2090,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev182,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.8.dev310,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,1.2.1,iOS,6,2,6,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev738,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev1238,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev107,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev2230,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev2068,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.9.3.dev2108,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1.dev477,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev1525,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.1.dev72,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.3.dev1101,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.1.10.dev73,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev2495,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.1.dev315,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.9.1.dev213,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.9.dev16,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.5.dev1410,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.9.2.dev103,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev2403,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev1460,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1.dev276,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev2480,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.3.dev1399,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.2.dev173,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1,iOS,6,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.9.dev518,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev329,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev2809,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev155,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev147,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.9.dev192,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev1460,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.5.dev184,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.10.1.dev1338,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev329,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev2867,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.9.dev125,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev83,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev52,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev1814,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev381,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1.dev407,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.3.dev15,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,1.0.1.dev109,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev1033,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.9.1.dev213,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev1811,Darwin,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.1.dev128,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev2706,Windows,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.8.dev834,Linux,6,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,1.1.0,iOS,6,2,6,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev1684,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev3515,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev44,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev323,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev87,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev737,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.1.dev43,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev829,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,1.3.2,OS/390,5,0,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.1.0,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.1.2,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.9.dev488,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.9.dev3,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev1104,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev33,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev3710,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.1.7,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.9.0,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.9.3.dev3077,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.4.dev56,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.7,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev1791,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.9.dev72,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev1559,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.2,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev145,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.1.5,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.1,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev1339,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev314,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev491,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev1146,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,1.3.2.dev141,Windows,5,0,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.1.3,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.8,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.5.dev175,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.1.dev353,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.0,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.0,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.1.dev358,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev152,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev4126,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.10.2,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.1.dev8,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.1.dev13,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1.dev96,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev1241,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev155,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.0,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.9.3.dev4040,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1.dev194,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev1256,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,1.3.3.dev113,Windows,5,0,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev239,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev447,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1.dev327,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.10.0,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1.dev287,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev2410,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev500,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev3515,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev58,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev1452,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1.dev219,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev572,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.8.dev440,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,1.2.2,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.9.3.dev3121,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.1,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.2.dev1197,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev156,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.3.dev1504,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev1966,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.9.dev72,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev1978,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.1,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev1206,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.0.0,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev62,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev1457,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev325,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev3154,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.0,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev3117,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.1,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev1564,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.3,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.1.dev224,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.0,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.4.dev62,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev2320,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev1734,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev447,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1.dev416,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev741,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev249,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.9.1,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.9,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev4314,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev1142,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev72,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev1243,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.5.dev604,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.3.dev1101,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev2256,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.5.dev746,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev1777,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.1.1,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.9.1.dev67,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.1,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev2366,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.10.1.dev1052,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev257,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.0.2,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.1.dev249,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev2283,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.0,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.6,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.1.8,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev1764,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev841,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev1598,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.9.3.dev2254,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev2366,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev14,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.5.dev184,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev1168,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev55,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev33,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.1.6,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.10.dev360,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.1.dev209,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev3441,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev2276,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.1.9,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.4,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.7.dev704,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev1071,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev889,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev1025,Windows,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev318,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.0,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1.dev51,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev188,Darwin,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev162,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.0.3,iOS,5,2,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.2.dev739,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,1.4.0.dev165,Windows,5,5,5,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev1118,Linux,5,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.1.dev268,Linux,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.5.dev658,Linux,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev1525,Windows,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev225,Windows,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev1584,Linux,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev6,Darwin,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev1684,Windows,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.2.dev1323,Windows,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.8.dev410,Linux,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev1435,Darwin,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.8.dev1003,Windows,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,1.2.2.dev96,Windows,4,0,4,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.6.2.dev2485,Darwin,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.1.dev31,Windows,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.5.dev705,Windows,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.3.5.dev1408,Windows,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev717,Darwin,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.8.dev559,Linux,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.4.dev65,Linux,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev1533,Darwin,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev3710,Darwin,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev216,Windows,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.9.1.dev19,Windows,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev4314,Windows,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev1258,Windows,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.4.1.dev1956,Darwin,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev1573,Darwin,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.5.2.dev2292,Darwin,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.7.2.dev16,Darwin,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.8.dev834,Darwin,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.8.2.dev2356,Windows,4,0,0,DuckDB,2025-08-30 14:58:21.513632
duckdb,0.2.3.dev513,Linux,4,0,0,DuckDB,2025-08-30 14:58:21.513632
